"시군구코드","연도","시군구명","대졸인구비율","대졸인구비율등급","여성종사자비율","여성종사자비율등급","20세미만인구성장률","20세미만인구성장률등급","투표율","투표율등급","재정자립도","재정자립도등급","경제활동인구대비종사자수","경제활동인구대비종사자수등급","1인당지역내총생산","1인당지역내총생산등급","특허출원건수","특허출원건수등급","1인당주민세","1인당주민세등급","1인당공원면적","1인당공원면적등급","도로밀도","도로밀도등급","1만인당공무원수","1만인당공무원수등급","건축허가면적증감률","건축허가면적증감률등급","주민등록인구전출입률","주민등록인구전출입률등급","폐기물재활용률","폐기물재활용률등급","1만인당사회복지시설수","1만인당사회복지시설수등급","1만인당문화체육시설수","1만인당문화체육시설수등급","1만인당축제건수","1만인당축제건수등급","비영리단체수","비영리단체수등급"
"47210","2000",경상북도 영주시,5.4,5,41.6,6,-15.53,10,73.63,6,21.8,4,0.19,4,1184806,4,,,27.41,3,24.26,5,0.56,1,74.07,6,-37.23,10,-2.25,10,75.86,6,0.4,6,11.54,5,0.16,5,,
"47760","2000",경상북도 영양군,2.61,1,36.52,5,-27.96,10,78.1,6,9.4,1,0.12,3,247249,1,,,14.04,1,89.36,7,0.4,1,196.29,7,8.21,8,-2.48,10,86.1,6,,0,10.61,5,0,1,,
"47760","2010",경상북도 영양군,5.33,3,36.74,5,-17.34,10,72.2,6,10.8,2,0.23,4,313585,1,3,1,4.63,1,55.75,6,0.44,1,335.55,7,120.2,6,-0.91,10,94.33,6,3.02,6,22.97,6,1.21,7,4,1
"47850","2000",경상북도 칠곡군,6.26,5,38.83,6,20.91,8,68.48,6,29.9,5,0.42,6,1552613,5,,,32.7,4,636.46,7,0.73,1,55.34,5,-34.09,10,9.01,8,33.75,4,0.3,6,8.27,4,0.1,3,,
"47920","2005",경상북도 봉화군,4.14,2,28.99,5,-32.19,10,72.07,6,9,1,0.23,5,511974,1,8,1,33.99,1,34.87,6,0.4,1,240.64,7,-37.83,1,-2.32,10,71.21,5,0.31,4,8.02,5,0.62,6,5,1
"47920","2010",경상북도 봉화군,5.93,3,27.4,5,-16.78,10,70.1,6,9.3,1,0.3,5,698414,1,21,1,5.44,1,21.97,5,0.4,1,232.7,7,227.42,7,0.06,10,80.2,6,1.92,6,23.69,6,0.64,6,6,1
"48190","2010",경상남도 진해시,0,1,,0,,,56.33,5,30.7,6,,0,3234599,5,189,1,,0,0,1,,0,,0,,0,,0,,0,,0,,0,,0,14,2
"48330","2005",경상남도 양산시,10.77,5,35.31,5,0.82,10,58.93,5,46.9,6,0.48,6,4764370,6,259,3,103.63,5,30.55,6,2.33,4,38.27,3,234.48,7,3.34,8,21.3,1,0.46,5,9.85,5,0.05,1,16,5
"48330","2010",경상남도 양산시,13.01,5,36.72,5,4.67,10,51.2,5,38.1,6,0.45,6,5590034,6,359,4,9.75,1,31.68,6,2.32,1,28.67,2,-83.23,1,2.65,8,63.03,5,0.91,4,8.16,3,0.2,3,28,5
"48740","2000",경상남도 창녕군,3.37,3,39.24,6,-21.5,10,74.2,6,19.9,4,0.22,5,901135,3,,,28.82,3,44.29,6,0.93,1,92.7,6,-1.31,10,-2.28,10,83,6,0,1,8.57,4,0.76,7,,
"48850","2005",경상남도 하동군,5.29,3,37.33,5,-25.11,10,74.53,6,17.1,4,0.26,5,1164728,2,18,1,71.07,4,0,1,0.73,1,138.02,6,20.91,1,-3.17,10,54.06,5,0.22,3,15.46,6,1.99,7,4,1
"48870","2005",경상남도 함양군,5.17,3,44.35,6,-22.54,10,73.33,6,9.4,1,0.25,5,550641,1,25,1,29.3,1,14.22,4,0.62,1,154.44,6,115.86,6,-0.57,10,81.9,6,0.81,6,11.82,6,0.81,7,6,1
"48870","2010",경상남도 함양군,6.97,4,42.76,6,-4.14,10,70.9,6,10.4,2,0.34,5,789385,1,33,1,8.04,1,26.31,5,0.62,1,104.99,6,47.35,3,1.09,8,65.97,5,2.63,6,9.47,4,0.79,6,9,1
"49710","2000",제주특별자치도 북제주군,4.21,4,34.55,5,,,75.55,6,,0,0.23,5,,0,,,25.77,3,28.33,6,0.69,1,76.23,6,87.02,8,-1.42,10,93.05,6,0.46,6,9.16,4,0.11,4,,
"29200","2015",광주광역시 광산구,18.91,6,38.47,5,-3.09,10,58.59,5,21.43,5,0.42,5,27332.67,5,,,32.14,6,11.31,4,2.65,4,17.85,1,-2.26,1,,,88.18,6,11.03,1,13.6,5,0.02,1,,
"11260","2020",서울특별시 중랑구,20.39,6,,,-5.47,10,62.97,5,24.92,5,,,,,310,2,11.18,1,5.38,2,,,,,,,-0.51,10,,,,,,,0.05,1,44,5
"11410","2020",서울특별시 서대문구,34.75,6,,,-4.05,10,67.46,6,32.58,6,,,,,1493,6,29.93,5,4.03,1,,,,,,,0.94,8,,,,,,,0.2,2,138,7
"11530","2020",서울특별시 구로구,27.34,6,,,-4.92,10,67.52,6,26.54,6,,,,,1428,6,40.39,6,2.56,1,,,,,,,-0.78,10,,,,,,,0.03,1,85,6
"11710","2020",서울특별시 송파구,43.28,7,,,-4.13,10,68.89,6,47.27,6,,,,,2586,7,53.51,6,3.37,1,,,,,,,-1.43,10,,,,,,,0.06,1,159,7
"26200","2020",부산광역시 영도구,15.56,5,,,-9.01,10,61.26,5,14.27,4,,,,,422,4,24.83,4,0.26,1,,,,,,,-2.19,10,,,,,,,0.18,2,17,1
"28260","2020",인천광역시 서구,19.49,5,,,-3.28,10,62.24,5,34.65,6,,,,,1267,6,33.2,5,7.76,4,,,,,,,-0.73,10,,,,,,,0,1,70,6
"30230","2020",대전광역시 대덕구,18.04,5,,,-6.67,10,63.55,5,19.59,5,,,,,1159,6,67.41,6,5.68,2,,,,,,,-0.21,10,,,,,,,0.06,1,59,5
"31710","2020",울산광역시 울주군,19.23,5,,,-4.95,10,67.19,6,45.11,6,,,,,861,6,75.91,7,60.94,7,,,,,,,-0.31,10,,,,,,,0.09,1,45,5
"41220","2020",경기도 평택시,19.03,5,,,1.23,10,59.04,5,45.6,6,,,,,1719,7,67.28,6,17.32,6,,,,,,,4.28,8,,,,,,,0.14,1,85,6
"41360","2020",경기도 남양주시,21.86,6,,,-0.87,10,62.23,5,31.72,6,,,,,1249,6,11.78,1,9.74,4,,,,,,,1.56,8,,,,,,,0.04,1,94,6
"41590","2020",경기도 화성시,25.9,6,,,2.24,10,63.76,5,66.26,7,,,,,3957,7,84.4,7,18.3,6,,,,,,,4.23,8,,,,,,,0.07,1,85,6
"41800","2020",경기도 연천군,14.71,5,,,-4.94,10,65.57,5,21.99,5,,,,,34,1,12.77,2,20.35,6,,,,,,,-0.25,10,,,,,,,0.24,3,18,1
"42720","2020",강원도 홍천군,15.77,5,,,-6.38,10,66.77,6,14.01,4,,,,,108,1,25.83,5,17.35,6,,,,,,,0.79,8,,,,,,,0.77,6,16,1
"42830","2020",강원도 양양군,18,5,,,-0.5,10,69.13,6,16.26,4,,,,,19,1,22.29,4,7.85,4,,,,,,,1.55,8,,,,,,,1.14,7,6,1
"43150","2020",충청북도 제천시,15.42,5,,,-6.82,10,64.72,5,17.61,5,,,,,178,1,24.08,4,5.65,2,,,,,,,-0.83,10,,,,,,,0.23,3,29,3
"43745","2020",충청북도 증평군,15.57,5,,,-5.64,10,62.32,5,19.4,5,,,,,46,1,37.09,5,11.08,5,,,,,,,-1.37,10,,,,,,,0.56,6,15,1
"44180","2020",충청남도 보령시,14,5,,,-3.22,10,66.15,5,14.23,4,,,,,118,1,35.68,5,6.04,3,,,,,,,-0.32,10,,,,,,,1.37,7,22,2
"44250","2020",충청남도 계룡시,32.16,6,,,-4.33,10,70.62,6,19.37,5,,,,,61,1,9.96,1,13.98,5,,,,,,,-0.36,10,,,,,,,0.25,3,6,1
"44790","2020",충청남도 청양군,10.19,4,,,-8.83,10,68.73,6,15.82,4,,,,,46,1,24.11,4,1.04,1,,,,,,,-1.24,10,,,,,,,2.05,7,5,1
"45140","2020",전라북도 익산시,19.7,5,,,-6.84,10,66.03,5,18.46,5,,,,,992,6,29.03,5,17.45,6,,,,,,,-1.63,10,,,,,,,0.14,1,152,7
"46720","2020",전라남도 곡성군,11.18,4,,,-6.55,10,73.19,6,18.03,5,,,,,28,1,40.56,6,21.74,6,,,,,,,-1.7,10,,,,,,,1.12,7,11,1
"46870","2020",전라남도 영광군,13.32,4,,,-0.18,10,68.45,6,13.79,4,,,,,74,1,43.63,6,24.96,6,,,,,,,-1.26,10,,,,,,,1.23,7,23,2
"47770","2020",경상북도 영덕군,10.26,4,,,-7.4,10,70.31,6,11.16,3,,,,,15,1,4.98,1,37.31,7,,,,,,,-1.76,10,,,,,,,1.19,7,8,1
"47920","2020",경상북도 봉화군,11.81,4,,,-6.51,10,73.22,6,7.48,1,,,,,18,1,14.77,2,3.9,1,,,,,,,-0.9,10,,,,,,,0.68,6,7,1
"48170","2020",경상남도 진주시,24.77,6,,,-4.39,10,68.08,6,30.52,6,,,,,823,6,25.87,5,22.85,6,,,,,,,0.34,9,,,,,,,0.2,2,107,6
"48220","2020",경상남도 통영시,13.89,5,,,-4.96,10,61.21,5,16.69,5,,,,,81,1,14.85,2,28.2,6,,,,,,,-1.97,10,,,,,,,0.57,6,24,2
"48250","2020",경상남도 김해시,19.76,5,,,-2.92,10,64.79,5,35.1,6,,,,,1277,6,30.63,5,10.3,5,,,,,,,-0.13,10,,,,,,,0.11,1,62,5
"48840","2020",경상남도 남해군,11.95,4,,,-6.51,10,71.67,6,18.12,5,,,,,18,1,11.39,1,26.63,6,,,,,,,-0.15,10,,,,,,,2.22,7,9,1
"49130","2020",제주특별자치도 서귀포시,20.12,6,,,-0.83,10,65.52,5,40.11,6,,,,,215,1,20.47,4,15.92,6,,,,,,,0.48,9,,,,,,,0.77,6,79,6
"36110","2000",세종특별자치시 세종시,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11215","2016",서울특별시 광진구,,,43.09,6,-3.87,10,,,32.28,6,0.38,5,16713.34,3,821,6,16.07,3,1.78,1,27.87,7,31.79,3,-30.55,10,-1.42,10,93.58,6,4.33,1,20.49,5,0.03,5,52,6
"11260","2016",서울특별시 중랑구,,,50.41,6,-5.1,10,,,23.26,5,0.25,4,9764.25,1,398,4,10.09,1,5.77,1,15.37,7,31.08,3,30.62,6,-1.04,10,89.82,6,5.74,1,13.54,4,0,1,30,4
"11350","2016",서울특별시 노원구,,,54.52,6,-4.72,10,,,19.21,5,0.21,3,9325.13,1,1064,6,9.28,1,3.33,1,7.22,6,26.48,2,36.74,6,-1.57,10,82.27,6,6.12,1,10.84,4,0.01,1,50,5
"11470","2016",서울특별시 양천구,,,46.26,6,-3.54,10,,,30.65,6,0.26,4,12605.84,2,667,5,13.26,2,3.58,1,19.19,7,28.27,2,44.27,6,-1.89,10,87.59,6,5.7,1,15.71,5,,0,47,5
"11680","2016",서울특별시 강남구,,,42.85,6,-3.46,10,,,65.05,7,1.66,7,105766.05,7,4433,7,151.14,7,8.09,2,15.33,7,27.49,2,20.22,5,-2.4,10,78.72,5,4.35,1,27.95,6,,0,103,6
"26320","2016",부산광역시 북구,,,57.61,6,-2.55,10,,,16.82,4,0.18,2,7930.08,1,314,3,10.56,1,2.69,1,3.14,5,23.76,1,-23.88,1,-0.41,10,96.09,6,6.67,1,11.11,4,0.01,1,36,5
"26350","2016",부산광역시 해운대구,,,51.7,6,-3.31,10,,,31.08,6,0.36,5,15433.19,3,651,5,20.09,4,7.71,2,3.51,5,22.84,1,-6.36,1,-0.93,10,80.48,6,7.28,1,15.71,5,0,1,55,6
"28140","2016",인천광역시 동구,,,30.58,5,-5.81,10,,,22.5,5,0.56,6,40856.24,6,353,3,57.01,6,0.93,1,7.31,6,63.36,5,81.15,7,-2.27,10,122.96,6,8.48,1,12.73,4,0.16,7,17,1
"41110","2016",경기도 수원시,,,45.16,6,-2.18,10,,,60.94,7,0.38,5,24900.5,5,9927,7,36.88,6,14.15,4,12.83,7,24.75,1,-41.3,10,0.19,7,85.16,6,5.41,1,17.46,5,0,1,343,7
"41250","2016",경기도 동두천시,,,51.55,6,-0.72,10,,,21.86,5,0.31,4,16767.36,3,82,1,15.72,3,17.61,5,2.53,4,59.72,5,-44.08,10,0.21,7,61.94,5,9.29,1,15,5,0.01,1,21,3
"41270","2016",경기도 안산시,,,37.55,5,-4.42,10,,,48.07,6,0.52,6,35836.94,6,2664,7,40.64,6,13.62,4,10.18,7,27.04,2,44.16,6,-1.61,10,72.58,5,4.16,1,16.91,5,0,1,130,7
"41650","2016",경기도 포천시,,,34.75,5,-4.73,10,,,29.77,6,0.72,6,33177.67,5,430,4,30.62,5,12.92,4,0.86,1,56.61,5,-0.94,1,-0.23,10,83.57,6,34.07,5,26.27,6,0.02,2,36,5
"42110","2016",강원도 춘천시,,,47.36,6,-2.73,10,,,27.65,6,0.38,5,23100.61,5,861,6,17.68,4,13.77,4,1.24,1,40.49,4,251.33,7,0.81,7,87.1,6,17.08,3,25.5,6,0.01,1,96,6
"42820","2016",강원도 고성군,,,44.67,6,-9.94,10,,,13.71,4,0.34,5,31585.67,5,14,1,15.64,3,19.4,5,0.54,1,135.25,6,57.56,7,0.65,7,83.09,6,43.54,6,25.49,6,0.04,5,3,1
"43730","2016",충청북도 옥천군,,,39.17,5,-5.63,10,,,18.08,5,0.45,5,26697.99,5,99,1,21.31,4,16.22,5,0.46,1,92.71,6,-40.95,10,0.2,7,88.19,6,63.94,6,63.33,7,0.05,6,16,1
"44250","2016",충청남도 계룡시,,,47.75,6,2.43,10,,,24.81,5,0.21,3,19637.26,4,99,1,8.72,1,27.71,6,4.09,5,84.29,6,-41.52,10,1.52,7,85.79,6,15.13,3,20.58,5,0.01,1,5,1
"44810","2016",충청남도 예산군,,,37.37,5,-9.91,10,,,15.26,4,0.44,5,37556.3,6,145,1,24.05,5,17.28,5,1.23,1,92.54,6,-45.75,10,-2.09,10,91.93,6,53.16,6,24.05,6,0.02,2,20,2
"44825","2016",충청남도 태안군,,,39.47,5,-1.74,10,,,19.74,5,0.35,5,42491.47,6,95,1,38.76,6,9.42,3,1.98,3,111.48,6,-18.6,1,0.97,7,90.03,6,46.96,6,11.82,4,0.14,7,11,1
"45130","2016",전라북도 군산시,,,36.99,5,-2.31,10,,,26.62,5,0.43,5,35846.44,6,407,4,38.02,6,27.51,6,3.65,5,39.58,4,0.56,1,-0.47,10,71.31,5,20.98,4,14.57,5,0,1,76,6
"45800","2016",전라북도 부안군,,,46.84,6,-3.42,10,,,16.25,4,0.39,5,22718.43,5,22,1,15.47,3,95.9,7,1.56,2,96.42,6,38.48,6,0.95,7,96.53,6,94.85,7,27.89,6,0.01,1,22,3
"46130","2016",전라남도 여수시,,,35.47,5,-3.08,10,,,30.76,6,0.48,6,71638.93,7,322,3,48.4,6,23.2,6,2.93,4,62.17,5,144.41,7,-0.57,10,63.71,5,26.48,5,28.3,6,0,1,74,6
"46170","2016",전라남도 나주시,,,37.68,5,10.27,8,,,17.49,4,0.55,6,35529.45,6,609,5,44.91,6,73.45,7,1.51,2,101.61,6,-50.02,10,5.91,7,27.05,2,72.46,6,22.65,6,0,1,41,5
"46770","2016",전라남도 고흥군,,,48.99,6,-5.58,10,,,12.61,3,0.35,5,18546.5,4,34,1,12.06,2,20.97,5,0.71,1,125.47,6,60.74,7,-0.27,10,31.42,2,116.95,7,16.8,5,0.02,2,13,1
"47840","2016",경상북도 성주군,,,30.27,5,-4.8,10,,,15.28,4,0.61,6,40838.34,6,108,1,27.75,5,11.99,4,0.96,1,141.1,6,-5.51,1,0.89,7,32.12,3,74.53,6,23.07,6,0.02,4,14,1
"47150","2017",경상북도 김천시,,,38.3,5,-2.31,10,,,29.5,6,1.39,6,36999.84,6,289,3,38.7,6,32.92,6,1.23,1,82.63,6,-53.82,10,0.61,7,37.41,4,41.39,6,18.89,5,0.22,4,29,4
"47210","2017",경상북도 영주시,,,43.34,6,-4.5,10,,,17.57,4,0.15,1,26948.1,5,63,1,22.62,4,18.8,5,1.19,1,91.61,6,-46.33,10,-0.32,10,60.48,5,37.13,5,15.11,5,0.37,5,27,4
"47820","2017",경상북도 청도군,,,47.83,6,-7.02,10,,,16.08,4,0.55,4,23357.61,4,67,1,14.79,3,34.66,6,0.3,1,145.42,6,-18.35,10,0.49,7,35.75,3,85.06,7,25.44,6,0.75,6,14,1
"48170","2017",경상남도 진주시,,,45.95,6,-2.81,10,,,34.1,6,5.12,7,23703.62,4,798,6,22.73,4,30.23,6,2.45,4,34.04,3,2.05,1,-0.07,10,59.45,5,16.92,3,19.28,5,0.12,1,91,6
"48220","2016",경상남도 통영시,,,42.49,6,-2.85,10,,,23.54,5,0.35,5,29214.55,5,72,1,19.66,4,37.13,6,2.26,4,51.46,5,7.94,1,-0.85,10,64.59,5,19.16,4,23.05,6,0,1,20,2
"48720","2016",경상남도 의령군,,,37.23,5,-5.68,10,,,16.9,4,0.38,5,28578.42,5,16,1,19.74,4,69.04,7,1.4,1,152.06,7,87.35,7,-0.49,10,32.61,3,118.95,7,29.25,6,0.01,1,7,1
"11200","2017",서울특별시 성동구,,,41.07,5,-1.2,10,,,39.57,6,0.66,5,35219.26,5,1381,6,38.3,6,4.86,1,14.78,7,43.3,4,42.54,7,1.44,7,71.67,5,7.09,1,18.63,5,0.1,1,41,5
"11230","2017",서울특별시 동대문구,,,47.9,6,-4.82,10,,,28.92,6,0.44,3,20584.88,4,497,5,21.66,4,2.89,1,13.95,7,39.39,4,-40.47,10,-1.38,10,91.27,6,6.1,1,15.47,5,0.12,1,58,6
"11620","2017",서울특별시 관악구,,,49.55,6,-5.8,10,,,25.79,5,0.22,1,11434.64,1,1278,6,10.74,1,1.8,1,12.2,7,30.16,3,-12.47,10,-0.92,10,90.13,6,4.11,1,10.85,3,0.02,1,72,6
"27260","2017",대구광역시 수성구,,,47.93,6,-5.16,10,,,29.11,6,0.34,2,16767.81,3,470,5,12.92,2,9.45,3,2.5,4,24.97,2,-22.54,10,-1.75,10,94.41,6,7.27,1,15.6,5,0.02,1,69,6
"27290","2017",대구광역시 달서구,,,43.58,6,-6.51,10,,,26.47,5,0.39,3,19701.71,4,1305,6,23.53,5,4.57,1,4.88,6,20.14,1,-35.89,10,-2.58,10,74.94,6,6.14,1,15.04,5,0,1,58,6
"28140","2017",인천광역시 동구,,,29.26,5,-5.08,10,,,24.18,5,0.59,4,49828.5,6,406,4,53.82,6,0.9,1,7.38,6,65.91,5,-31.95,10,-2.01,10,82.22,6,12.08,1,14.02,4,0.15,2,17,1
"28720","2017",인천광역시 옹진군,,,30.96,5,0.48,10,,,17.74,4,0.27,1,32493.26,5,10,1,41.56,6,,0,0.02,1,222.72,7,24.32,7,1.36,7,89.42,6,41.4,6,34.59,6,0,1,2,1
"29140","2017",광주광역시 서구,,,44.6,6,-5.34,10,,,24.75,5,0.55,4,30389.58,5,353,4,32.58,5,17.59,5,4.48,6,19.34,1,-28.38,10,-1.02,10,92.71,6,10.29,1,16.02,5,0.03,1,113,7
"29200","2017",광주광역시 광산구,,,38.59,5,-3.46,10,,,22.46,5,0.44,3,30766.51,5,959,6,36.77,6,11.2,4,1.89,3,18.8,1,-25.3,10,-0.19,10,92.38,6,11.57,1,12.46,4,0.02,1,69,6
"30140","2017",대전광역시 중구,,,51.92,6,-5.71,10,,,19.1,5,0.44,3,19030.92,4,269,2,24.72,5,1.97,1,3.59,5,23.79,1,26.95,7,-1.44,10,64.67,5,8.31,1,14.85,5,0.04,1,192,7
"31110","2017",울산광역시 중구,,,50.04,6,-4.45,10,,,21.39,5,0.22,1,17715.03,3,235,2,15.28,3,14.73,5,5.31,6,21.35,1,-63.84,10,-1.95,10,81.49,6,7.98,1,13.32,4,0.04,1,81,6
"41820","2017",경기도 가평군,,,48.37,6,-4.09,10,,,25.29,5,0.09,1,26972.67,5,61,1,19.28,4,19.46,5,1.11,1,104.29,6,38.73,7,1.24,7,94.83,6,33.62,5,22.47,6,0.34,5,15,1
"42720","2017",강원도 홍천군,,,43.7,6,-4.17,10,,,18.81,5,0.14,1,33712.23,5,146,1,23.01,4,19.81,5,0.39,1,80.73,6,7.89,5,0.76,7,92.89,6,37.48,5,43.71,6,0.61,6,11,1
"42800","2017",강원도 양구군,,,42.11,5,-3.16,10,,,17.5,4,0.14,1,35671.49,5,5,1,9.64,1,31.5,6,0.32,1,174.08,7,-32,10,-0.86,10,91.97,6,46.36,6,53.18,7,1.36,7,2,1
"44150","2017",충청남도 공주시,,,41.9,5,-6.91,10,,,18.4,4,2,7,33323.93,5,569,5,26.06,5,16.57,5,1.26,1,91.86,6,8.54,5,-0.9,10,79.63,6,42.25,6,20.34,5,0.83,7,28,4
"44180","2017",충청남도 보령시,,,39.84,5,-3.19,10,,,21.26,5,1.73,6,41172.32,6,118,1,30.11,5,10.73,3,2.31,4,95.89,6,30.79,7,-0.28,10,74.47,6,43.33,6,13.32,4,0.82,7,22,3
"45210","2017",전라북도 김제시,,,38.57,5,-2.13,10,,,15.42,4,1,6,32122.26,5,126,1,25.08,5,17.47,5,1.54,2,87.75,6,32.48,7,-0.25,10,60.46,5,83.63,7,16.6,5,0.5,6,21,2
"45750","2017",전라북도 임실군,,,44.12,6,2.59,10,,,15.79,4,0.09,1,23676.94,4,20,1,15.07,3,46.65,7,0.65,1,171.1,7,23.07,7,0.67,7,69.29,5,141.04,7,22.74,6,2.31,7,17,1
"46170","2017",전라남도 나주시,,,38.09,5,9.06,8,,,24.17,5,0.93,6,38928.24,6,893,6,47.1,6,73.33,7,1.39,1,69.58,5,-30.94,10,5.23,7,29.16,3,63.04,6,21.96,5,0.29,5,40,5
"26200","2018",부산광역시 영도구,,,38.96,5,-6.88,10,,,14.55,4,0.41,5,21999.89,4,386,4,22.94,4,7.23,2,7.03,6,51.59,4,8.08,2,-2.24,10,94.73,6,9.34,1,14.22,4,0.17,2,15,1
"26320","2018",부산광역시 북구,,,58.9,6,-6.23,10,,,16.63,4,0.2,2,10526.48,1,242,2,11.5,1,2.81,1,3.13,5,27.15,2,-59.05,10,-2.08,10,96.7,6,6.79,1,11.05,3,0.07,1,42,5
"27290","2018",대구광역시 달서구,,,43.58,6,-5.45,10,,,25.67,5,0.4,5,20264.69,4,1231,6,24.24,4,4.62,1,4.96,6,20.83,1,115.86,7,-0.89,10,74.94,5,5.99,1,15.29,5,0.02,1,63,6
"28110","2018",인천광역시 중구,,,39.93,5,-0.34,10,,,53.2,6,0.96,6,118856.28,7,110,1,145.23,7,0.83,1,1.06,1,52.02,4,40.71,6,3.61,8,87.36,6,9.57,1,23.66,6,0.43,5,54,5
"28200","2018",인천광역시 남동구,,,42.3,5,-3.34,10,,,33.35,6,0.52,6,29933.63,5,1234,6,31.6,5,3.61,1,7.02,6,14.3,1,-59.11,10,-0.17,10,38.37,3,5.57,1,17.17,5,0.02,1,186,7
"28170","2018",인천광역시 미추홀구,,,48.69,6,-4.43,10,,,21.86,5,0.32,4,16748.26,3,671,5,15.88,3,1.12,1,13.64,7,17.56,1,5.03,1,-0.62,10,93.6,6,6.01,1,18.3,5,0.05,1,126,7
"29170","2018",광주광역시 북구,,,44.13,6,-3.4,10,,,16.92,4,0.4,5,22638.42,4,1528,7,21.96,4,18.33,5,3.25,5,17.93,1,0.95,1,0.11,10,90.44,6,10.74,1,17.86,5,,0,182,7
"30140","2018",대전광역시 중구,,,50.89,6,-6.13,10,,,15.77,4,0.46,5,20058.64,4,263,2,26.46,5,1.99,1,3.54,5,24.23,1,-0.33,1,-1.73,10,65.83,5,8.64,1,14.83,4,0.08,1,207,7
"41190","2018",경기도 부천시,,,48.51,6,-3.6,10,,,40.37,6,0.4,5,20695.55,4,1509,7,20.18,4,5.21,1,16.88,7,31.32,2,-7.66,1,-1.02,10,75.95,5,6.65,1,13.76,4,0.07,1,119,6
"41210","2018",경기도 광명시,,,44.72,6,-5.64,10,,,44.72,6,0.33,4,24832.62,4,490,5,23.06,4,11.37,4,13.7,7,33.13,3,16.01,5,-2.08,10,87.77,6,4.67,1,9.19,3,0.06,1,39,4
"41650","2018",경기도 포천시,,,34.31,5,-5.89,10,,,27.28,6,0.76,6,44501.29,6,433,4,33.77,5,13.29,4,0.95,1,63.31,5,0.47,1,-1.26,10,81.3,5,28.32,5,25.96,6,,0,39,4
"41820","2018",경기도 가평군,,,48.4,6,-3.24,10,,,25.65,5,0.51,6,29111.3,5,58,1,18.96,4,19.37,5,1.12,1,110.54,6,-26.66,10,0.48,9,94.76,6,33.14,5,22.72,5,0.17,2,16,1
"42730","2018",강원도 횡성군,,,43.96,6,-0.99,10,,,16.38,4,0.47,5,35696.1,5,106,1,25.48,5,6.06,1,0.56,1,104.22,6,99.48,7,1.71,8,93.02,6,55.46,6,42.75,6,0.92,7,4,1
"43110","2018",충청북도 청주시,,,41.85,5,-3.2,10,,,39.43,6,0.46,5,43017.84,6,1941,7,41.1,6,18.58,5,3.43,5,27.68,2,6.47,1,-0.02,10,76.58,5,14.72,2,21.27,5,0.07,1,275,7
"43800","2018",충청북도 단양군,,,30.75,5,-4.41,10,,,19.59,5,0.6,6,39572.37,6,34,1,36.23,5,30.19,6,0.75,1,162.32,7,-6.9,1,0.95,8,90,6,63.58,6,25.57,6,1.42,7,10,1
"44830","2018",충청남도 당진시,,,27.61,4,-1.82,10,,,33.52,6,0.62,6,69325.45,6,255,2,85.5,7,21.16,5,2.34,4,62.35,5,28.27,6,0.03,10,,0,24.2,4,15.12,4,0.74,6,37,4
"44710","2018",충청남도 금산군,,,34,5,-3.43,10,,,18.81,5,0.58,6,40890.65,6,143,1,40.44,6,24.1,6,0.26,1,114.4,6,51.82,7,-0.53,10,96.48,6,69.37,6,24.91,6,0.77,6,22,2
"44790","2018",충청남도 청양군,,,40.46,5,-6.52,10,,,18.05,4,0.44,5,36891.5,5,49,1,21.69,4,3.36,1,0.15,1,191.53,7,107.71,7,-0.57,10,,0,102.85,7,18.13,5,0.99,7,5,1
"45790","2018",전라북도 고창군,,,42.08,5,-4.96,10,,,14.33,4,0.39,5,30726.46,5,58,1,15.25,3,10.45,3,1.29,1,100.18,6,82.02,7,-5.2,10,95.93,6,115.62,7,29.94,6,1.13,7,25,3
"46130","2018",전라남도 여수시,,,35.08,5,-4.04,10,,,36.64,6,0.56,6,93216.05,7,313,3,54.47,6,24.42,6,3.02,5,66.19,5,54.01,7,-1.01,10,77.76,5,22.93,4,31.83,6,0.19,3,75,6
"46710","2018",전라남도 담양군,,,38.25,5,-4.3,10,,,17.67,4,0.53,6,28533.5,5,121,1,19.19,4,31.74,6,0.87,1,146.17,6,80.73,7,-0.22,10,78.37,5,94.46,7,19.6,5,0.94,7,9,1
"46770","2018",전라남도 고흥군,,,48.24,6,-5.16,10,,,12.68,3,0.41,5,20613.5,4,36,1,12.08,1,21.48,6,0.71,1,133.84,6,63.29,7,-0.22,10,,0,112.63,7,18.69,5,0.84,6,13,1
"47170","2018",경상북도 안동시,,,48.17,6,-7.03,10,,,14.26,4,0.38,5,30201.05,5,277,2,19.48,4,47.54,7,0.8,1,84.68,6,-37.64,10,-2.13,10,86.54,6,36.19,5,33.32,6,0.37,5,84,6
"47230","2018",경상북도 영천시,,,35.62,5,-4.9,10,,,17.87,4,0.57,6,35640.79,5,277,2,38.82,6,6.29,1,0.95,1,111.11,6,70.44,7,1.5,8,81.35,5,47.33,6,29.93,6,0.32,5,27,3
"47730","2018",경상북도 의성군,,,43.1,6,-5.5,10,,,14.71,4,0.34,5,24393.25,4,38,1,12.13,1,34.93,6,0.81,1,173.78,7,61.5,7,0.33,9,93.97,6,106.15,7,73.16,7,0.2,3,14,1
"47850","2018",경상북도 칠곡군,,,35.37,5,-4.09,10,,,29.38,6,0.61,6,36046.39,5,202,1,36.1,5,36.46,6,2.45,4,67.88,5,32.56,6,-1.88,10,63.78,5,24.91,4,17.21,5,0.17,2,33,4
